Season,Matchday,Date,Home_Team,Away_Team,Score,Attendance,Home_Goals,Away_Goals,Target,Home_Team_Points,Away_Team_Points,Home_Form_5,Away_Form_5,Home_Rank,Away_Rank
2010,26,2011-03-12,Hapoel Ashkelon,Hapoel Beer Sheva,3:4,0,3.0,4.0,2,20,30,0,4,14,10
2010,26,2011-03-12,Hapoel Petah Tikva,FC Ashdod,3:1,0,3.0,1.0,0,24,29,10,2,13,11
2010,26,2011-03-12,Ironi Kiryat Shmona,Maccabi Tel Aviv,4:0,0,4.0,0.0,0,41,49,5,8,4,3
2010,26,2011-03-13,Bnei Yehuda Tel Aviv,Maccabi Netanya,1:1,0,1.0,1.0,1,38,35,13,11,6,9
2010,26,2011-03-14,Hapoel Haifa,Maccabi Haifa,0:2,11000,0.0,2.0,2,37,57,10,12,8,2
2010,27,2011-03-19,Maccabi Haifa,Hapoel Ashkelon,3:0,8000,3.0,0.0,0,60,20,12,0,1,14
2010,27,2011-03-19,Maccabi Petah Tikva,Ironi Kiryat Shmona,0:0,0,0.0,0.0,1,39,44,8,8,5,4
2010,27,2011-03-19,Beitar Jerusalem,Hapoel Haifa,1:0,0,1.0,0.0,0,29,37,5,7,12,8
2010,27,2011-03-19,Maccabi Tel Aviv,Maccabi Netanya,0:3,0,0.0,3.0,2,49,36,7,9,3,9
2010,27,2011-03-19,Hapoel Beer Sheva,Hapoel Acre,0:2,0,0.0,2.0,2,33,37,4,4,10,8
2010,27,2011-03-20,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,2:1,0,2.0,1.0,0,27,39,10,13,13,8
2010,27,2011-03-20,FC Ashdod,Hapoel Tel Aviv,3:3,0,3.0,3.0,1,29,58,2,12,13,2
2010,27,2011-03-21,Ihud Bnei Sakhnin,Hapoel Ramat Gan,0:0,0,0.0,0.0,1,20,11,5,2,15,16
2010,28,2011-04-02,Hapoel Acre,Maccabi Haifa,0:2,3000,0.0,2.0,2,40,63,7,12,5,1
2010,28,2011-04-02,Maccabi Netanya,Maccabi Petah Tikva,2:2,0,2.0,2.0,1,39,40,9,9,7,6
2010,28,2011-04-02,Ironi Kiryat Shmona,Hapoel Beer Sheva,1:0,0,1.0,0.0,0,45,33,6,4,4,10
2010,28,2011-04-02,Hapoel Ashkelon,Beitar Jerusalem,2:1,0,2.0,1.0,0,20,32,0,8,15,11
2010,28,2011-04-02,Hapoel Ramat Gan,FC Ashdod,1:2,0,1.0,2.0,2,12,30,3,3,16,13
2010,28,2011-04-02,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,2:0,0,2.0,0.0,0,39,49,10,4,8,3
2010,28,2011-04-03,Hapoel Haifa,Ihud Bnei Sakhnin,4:1,0,4.0,1.0,0,37,21,7,3,9,15
2010,28,2011-04-04,Hapoel Tel Aviv,Hapoel Petah Tikva,2:0,0,2.0,0.0,0,59,30,10,10,2,13
2010,29,2011-04-09,Maccabi Petah Tikva,Maccabi Tel Aviv,2:2,0,2.0,2.0,1,41,49,7,4,6,3
2010,29,2011-04-09,Hapoel Beer Sheva,Maccabi Netanya,1:2,0,1.0,2.0,2,33,40,4,7,10,9
2010,29,2011-04-09,Beitar Jerusalem,Hapoel Acre,2:0,0,2.0,0.0,0,32,40,7,6,12,8
2010,29,2011-04-09,Ihud Bnei Sakhnin,Hapoel Ashkelon,2:0,0,2.0,0.0,0,21,23,3,3,15,14
2010,29,2011-04-09,FC Ashdod,Hapoel Haifa,0:0,0,0.0,0.0,1,33,40,5,7,12,9
2010,29,2011-04-09,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,0:1,0,0.0,1.0,2,62,42,10,10,2,7
2010,29,2011-04-10,Hapoel Petah Tikva,Hapoel Ramat Gan,2:0,0,2.0,0.0,0,30,12,10,3,13,16
2010,29,2011-04-11,Maccabi Haifa,Ironi Kiryat Shmona,3:2,11000,3.0,2.0,0,66,48,12,8,1,4
2010,30,2011-04-16,Maccabi Tel Aviv,Hapoel Beer Sheva,0:2,0,0.0,2.0,2,50,33,2,3,3,12
2010,30,2011-04-16,Ironi Kiryat Shmona,Beitar Jerusalem,0:1,0,0.0,1.0,2,48,35,8,10,4,11
2010,30,2011-04-16,Hapoel Ashkelon,FC Ashdod,4:1,0,4.0,1.0,0,23,34,3,5,15,12
2010,30,2011-04-16,Hapoel Haifa,Hapoel Petah Tikva,3:2,0,3.0,2.0,0,41,33,7,10,8,13
2010,30,2011-04-16,Hapoel Acre,Ihud Bnei Sakhnin,0:0,0,0.0,0.0,1,40,24,5,5,9,15
2010,30,2011-04-16,Hapoel Ramat Gan,Hapoel Tel Aviv,1:2,0,1.0,2.0,2,12,62,2,7,16,2
2010,30,2011-04-17,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2:0,0,2.0,0.0,0,45,42,10,7,5,8
2010,30,2011-04-17,Maccabi Netanya,Maccabi Haifa,1:1,6000,1.0,1.0,1,43,69,9,15,7,1
2010,27,2011-04-23,Maccabi Tel Aviv,Ironi Kiryat Shmona,3:1,7751,3.0,1.0,0,50,48,1,7,3,4
2010,27,2011-04-23,Maccabi Haifa,Maccabi Netanya,1:2,11000,1.0,2.0,2,70,44,13,9,1,7
2010,27,2011-04-23,Beitar Jerusalem,Hapoel Ramat Gan,5:1,0,5.0,1.0,0,38,12,10,2,10,16
2010,27,2011-04-23,FC Ashdod,Hapoel Ashkelon,4:1,0,4.0,1.0,0,34,26,5,6,12,14
2010,27,2011-04-23,Hapoel Petah Tikva,Ihud Bnei Sakhnin,1:1,1000,1.0,1.0,1,33,25,9,5,13,15
2010,27,2011-04-25,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,2:1,13250,2.0,1.0,0,65,48,10,10,2,5
2010,28,2011-04-30,Maccabi Haifa,Hapoel Tel Aviv,2:0,14000,2.0,0.0,0,70,68,10,10,1,2
2010,28,2011-04-30,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,1:3,4500,1.0,3.0,2,48,53,9,4,5,3
2010,28,2011-04-30,Maccabi Netanya,Ironi Kiryat Shmona,3:3,0,3.0,3.0,1,47,48,11,4,6,4
2010,28,2011-04-30,Beitar Jerusalem,Hapoel Petah Tikva,3:0,4000,3.0,0.0,0,41,34,12,7,10,13
2010,28,2011-04-30,Ihud Bnei Sakhnin,FC Ashdod,1:0,0,1.0,0.0,0,26,37,6,8,15,11
2010,28,2011-04-30,Hapoel Ramat Gan,Hapoel Ashkelon,2:0,0,2.0,0.0,0,12,26,1,6,16,15
2010,29,2011-05-07,Hapoel Tel Aviv,Maccabi Netanya,2:2,12350,2.0,2.0,1,68,48,9,9,2,5
2010,29,2011-05-07,Maccabi Tel Aviv,Maccabi Haifa,0:2,13000,0.0,2.0,2,56,73,7,10,3,1
2010,29,2011-05-07,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,1:2,2500,1.0,2.0,2,49,48,4,9,4,6
2010,29,2011-05-07,Hapoel Petah Tikva,Hapoel Ramat Gan,1:2,1000,1.0,2.0,2,34,15,4,3,13,16
2010,29,2011-05-07,FC Ashdod,Beitar Jerusalem,0:0,0,0.0,0.0,1,37,44,7,12,11,8
2010,29,2011-05-07,Hapoel Ashkelon,Ihud Bnei Sakhnin,2:1,0,2.0,1.0,0,26,29,6,8,15,14
2010,30,2011-05-14,Hapoel Tel Aviv,Maccabi Tel Aviv,2:2,14100,2.0,2.0,1,69,56,7,7,2,3
2010,30,2011-05-14,Maccabi Netanya,Bnei Yehuda Tel Aviv,0:4,3750,0.0,4.0,2,49,51,9,9,6,4
2010,30,2011-05-14,Hapoel Petah Tikva,FC Ashdod,1:1,2500,1.0,1.0,1,34,38,4,5,13,11
2010,30,2011-05-14,Beitar Jerusalem,Hapoel Ashkelon,0:1,0,0.0,1.0,2,45,29,13,6,7,14
2010,30,2011-05-14,Hapoel Ramat Gan,Ihud Bnei Sakhnin,1:2,0,1.0,2.0,2,18,29,6,8,16,15
2010,30,2011-05-16,Maccabi Haifa,Ironi Kiryat Shmona,2:0,15000,2.0,0.0,0,76,49,10,1,1,5
2010,31,2011-05-21,Maccabi Tel Aviv,Maccabi Netanya,4:1,0,4.0,1.0,0,57,49,7,6,3,6
2010,31,2011-05-21,Ironi Kiryat Shmona,Hapoel Tel Aviv,2:1,2000,2.0,1.0,0,49,70,1,8,5,2
2010,31,2011-05-21,Bnei Yehuda Tel Aviv,Maccabi Haifa,1:1,3000,1.0,1.0,1,54,79,9,10,4,1
2010,31,2011-05-21,FC Ashdod,Hapoel Ramat Gan,1:0,0,1.0,0.0,0,39,18,5,6,11,16
2010,31,2011-05-21,Hapoel Ashkelon,Hapoel Petah Tikva,0:3,0,0.0,3.0,2,32,35,9,2,14,13
2010,31,2011-05-21,Ihud Bnei Sakhnin,Beitar Jerusalem,1:0,0,1.0,0.0,0,32,45,8,10,15,7
2011,1,2011-08-20,Maccabi Netanya,Maccabi Haifa,1:4,4000,1.0,4.0,2,0,0,0,0,5,7
2011,1,2011-08-20,Hapoel Acre,Bnei Yehuda Tel Aviv,2:0,3000,2.0,0.0,0,0,0,0,0,2,16
2011,1,2011-08-20,Hapoel Haifa,Ironi Kiryat Shmona,0:1,4000,0.0,1.0,2,0,0,0,0,4,3
2011,1,2011-08-20,Hapoel Rishon leZion,Ihud Bnei Sakhnin,4:2,800,4.0,2.0,0,0,0,0,0,9,7
2011,1,2011-08-21,Hapoel Petah Tikva,Maccabi Tel Aviv,1:3,5000,1.0,3.0,2,0,0,0,0,10,13
2011,1,2011-08-22,Hapoel Tel Aviv,Maccabi Petah Tikva,4:1,8000,4.0,1.0,0,0,0,0,0,15,7
2011,2,2011-08-27,Maccabi Haifa,Hapoel Petah Tikva,2:2,0,2.0,2.0,1,3,0,3,0,3,12
2011,2,2011-08-27,Beitar Jerusalem,Hapoel Acre,3:1,2200,3.0,1.0,0,0,3,0,3,15,2
2011,2,2011-08-27,Ironi Kiryat Shmona,Maccabi Netanya,1:3,1500,1.0,3.0,2,3,0,3,0,3,11
2011,2,2011-08-27,Hapoel Ramat haSharon,Hapoel Rishon leZion,1:2,250,1.0,2.0,2,0,3,0,3,14,5
2011,2,2011-08-27,Ihud Bnei Sakhnin,Hapoel Beer Sheva,4:3,0,4.0,3.0,0,0,0,0,0,12,13
2011,2,2011-08-28,Maccabi Petah Tikva,Hapoel Haifa,2:1,700,2.0,1.0,0,0,0,0,0,12,11
2011,2,2011-08-28,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,1:1,5500,1.0,1.0,1,0,3,0,3,16,10
2011,2,2011-08-29,Maccabi Tel Aviv,FC Ashdod,4:0,9000,4.0,0.0,0,3,0,3,0,9,16
2011,1,2011-08-30,Hapoel Beer Sheva,Beitar Jerusalem,0:1,5000,0.0,1.0,2,0,3,0,3,14,10
2011,3,2011-09-10,Hapoel Rishon leZion,Maccabi Tel Aviv,0:2,6000,0.0,2.0,2,6,6,6,6,1,2
2011,3,2011-09-10,FC Ashdod,Maccabi Haifa,1:0,4000,1.0,0.0,0,0,4,0,4,16,4
2011,3,2011-09-10,Hapoel Haifa,Bnei Yehuda Tel Aviv,0:2,3500,0.0,2.0,2,0,1,0,1,14,13
2011,3,2011-09-10,Maccabi Netanya,Maccabi Petah Tikva,0:1,1200,0.0,1.0,2,3,3,3,3,10,9
2011,3,2011-09-10,Hapoel Petah Tikva,Ironi Kiryat Shmona,1:1,1000,1.0,1.0,1,1,3,1,3,13,9
2011,3,2011-09-10,Ihud Bnei Sakhnin,Hapoel Ramat haSharon,3:0,3500,3.0,0.0,0,3,0,3,0,11,16
2011,3,2011-09-11,Hapoel Tel Aviv,Beitar Jerusalem,1:0,12500,1.0,0.0,0,4,6,4,6,8,5
2011,3,2011-09-12,Hapoel Acre,Hapoel Beer Sheva,2:0,2000,2.0,0.0,0,3,0,3,0,10,15
2011,1,2011-09-13,FC Ashdod,Hapoel Ramat haSharon,2:0,1000,2.0,0.0,0,3,0,3,0,12,16
2011,4,2011-09-17,Maccabi Petah Tikva,Hapoel Petah Tikva,1:1,3000,1.0,1.0,1,6,2,6,2,4,13
2011,4,2011-09-17,Bnei Yehuda Tel Aviv,Maccabi Netanya,1:2,2000,1.0,2.0,2,4,3,4,3,11,12
2011,4,2011-09-17,Ironi Kiryat Shmona,FC Ashdod,0:0,1200,0.0,0.0,1,4,6,4,6,10,8
2011,4,2011-09-17,Hapoel Beer Sheva,Hapoel Ramat haSharon,1:3,2000,1.0,3.0,2,0,0,0,0,15,16
2011,4,2011-09-17,Beitar Jerusalem,Hapoel Haifa,1:0,3500,1.0,0.0,0,6,0,6,0,9,15
2011,4,2011-09-18,Hapoel Acre,Hapoel Tel Aviv,0:2,2000,0.0,2.0,2,6,7,6,7,6,5
2011,4,2011-09-18,Maccabi Haifa,Hapoel Rishon leZion,3:1,7000,3.0,1.0,0,4,6,4,6,11,9
2011,4,2011-09-18,Maccabi Tel Aviv,Ihud Bnei Sakhnin,2:0,9700,2.0,0.0,0,9,6,9,6,2,9
2011,5,2011-09-21,Hapoel Ramat haSharon,Maccabi Tel Aviv,3:1,4000,3.0,1.0,0,3,12,3,12,14,1
2011,5,2011-09-21,Hapoel Haifa,Hapoel Acre,2:4,1200,2.0,4.0,2,0,6,0,6,15,7
2011,5,2011-09-21,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,0:1,800,0.0,1.0,2,3,4,3,4,14,13
2011,5,2011-09-21,FC Ashdod,Maccabi Petah Tikva,1:3,600,1.0,3.0,2,7,7,7,7,7,5
2011,5,2011-09-21,Hapoel Rishon leZion,Ironi Kiryat Shmona,1:1,1000,1.0,1.0,1,6,5,6,5,11,13
2011,5,2011-09-21,Hapoel Tel Aviv,Hapoel Beer Sheva,2:0,7500,2.0,0.0,0,10,0,10,0,3,16
2011,5,2011-09-21,Maccabi Netanya,Beitar Jerusalem,1:1,2000,1.0,1.0,1,6,9,6,9,11,5
2011,5,2011-09-21,Ihud Bnei Sakhnin,Maccabi Haifa,2:0,2500,2.0,0.0,0,6,7,6,7,12,7
2011,6,2011-09-24,Hapoel Tel Aviv,Hapoel Haifa,0:0,9500,0.0,0.0,1,13,0,13,0,1,15
2011,6,2011-09-24,Hapoel Acre,Maccabi Netanya,1:2,1000,1.0,2.0,2,9,7,9,7,5,7
2011,6,2011-09-24,Beitar Jerusalem,Hapoel Petah Tikva,1:2,4000,1.0,2.0,2,10,3,10,3,5,14
2011,6,2011-09-24,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,0:0,1000,0.0,0.0,1,6,9,6,9,12,7
2011,6,2011-09-24,Maccabi Haifa,Hapoel Ramat haSharon,5:0,7500,5.0,0.0,0,7,6,7,6,9,14
2011,6,2011-09-25,Hapoel Beer Sheva,Maccabi Tel Aviv,1:4,4000,1.0,4.0,2,0,12,0,12,16,2
2011,6,2011-09-26,Maccabi Petah Tikva,Hapoel Rishon leZion,2:2,380,2.0,2.0,1,10,7,10,7,3,10
2011,6,2011-09-26,Bnei Yehuda Tel Aviv,FC Ashdod,1:0,2000,1.0,0.0,0,7,7,7,7,12,11
2011,7,2011-10-01,Hapoel Haifa,Hapoel Beer Sheva,0:2,3000,0.0,2.0,2,1,0,1,0,15,16
2011,7,2011-10-01,Hapoel Petah Tikva,Hapoel Acre,0:0,1000,0.0,0.0,1,6,9,6,6,13,9
2011,7,2011-10-01,FC Ashdod,Beitar Jerusalem,3:0,3600,3.0,0.0,0,7,10,7,7,13,8
2011,7,2011-10-01,Hapoel Rishon leZion,Bnei Yehuda Tel Aviv,0:1,2000,0.0,1.0,2,8,10,5,10,11,10
2011,7,2011-10-01,Hapoel Ramat haSharon,Ironi Kiryat Shmona,0:1,600,0.0,1.0,2,6,7,6,4,14,12
2011,7,2011-10-02,Ihud Bnei Sakhnin,Maccabi Petah Tikva,3:0,3500,3.0,0.0,0,10,11,10,11,8,4
2011,7,2011-10-03,Maccabi Netanya,Hapoel Tel Aviv,2:1,3000,2.0,1.0,0,10,14,10,11,8,2
2011,7,2011-10-03,Maccabi Tel Aviv,Maccabi Haifa,1:1,15000,1.0,1.0,1,15,10,12,7,1,9
2011,8,2011-10-15,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,1:1,2500,1.0,1.0,1,13,13,12,10,5,4
2011,8,2011-10-15,Hapoel Beer Sheva,Maccabi Haifa,1:1,6000,1.0,1.0,1,3,11,3,7,15,7
2011,8,2011-10-15,Hapoel Haifa,Maccabi Netanya,1:1,3000,1.0,1.0,1,1,13,1,10,16,5
2011,8,2011-10-15,Hapoel Tel Aviv,Hapoel Petah Tikva,5:0,9000,5.0,0.0,0,14,7,10,6,4,13
2011,8,2011-10-15,Hapoel Acre,FC Ashdod,2:2,1000,2.0,2.0,1,10,10,7,7,8,10
2011,8,2011-10-15,Maccabi Petah Tikva,Hapoel Ramat haSharon,2:3,500,2.0,3.0,2,11,6,8,6,8,14
2011,8,2011-10-16,Ironi Kiryat Shmona,Maccabi Tel Aviv,2:1,3500,2.0,1.0,0,10,16,7,10,10,2
2011,8,2011-10-17,Beitar Jerusalem,Hapoel Rishon leZion,1:1,4000,1.0,1.0,1,10,8,4,2,11,13
2011,9,2011-10-22,Maccabi Netanya,Hapoel Beer Sheva,2:1,2500,2.0,1.0,0,14,4,11,4,3,15
2011,9,2011-10-22,Hapoel Petah Tikva,Hapoel Haifa,0:1,1500,0.0,1.0,2,7,2,5,2,14,16
2011,9,2011-10-22,Hapoel Rishon leZion,Hapoel Acre,0:3,1200,0.0,3.0,2,9,11,3,5,12,8
2011,9,2011-10-22,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv,2:1,1000,2.0,1.0,0,9,14,9,10,13,6
2011,9,2011-10-23,Maccabi Haifa,Ironi Kiryat Shmona,0:3,8000,0.0,3.0,2,12,13,8,9,8,7
2011,9,2011-10-23,FC Ashdod,Hapoel Tel Aviv,2:0,3000,2.0,0.0,0,11,17,5,10,11,2
2011,9,2011-10-23,Maccabi Tel Aviv,Maccabi Petah Tikva,1:0,8500,1.0,0.0,0,16,11,7,5,4,11
2011,9,2011-10-24,Ihud Bnei Sakhnin,Beitar Jerusalem,3:0,5000,3.0,0.0,0,14,11,8,5,6,12
2011,10,2011-10-29,Hapoel Tel Aviv,Hapoel Rishon leZion,6:0,6500,6.0,0.0,0,17,9,7,3,4,13
2011,10,2011-10-29,Maccabi Netanya,Hapoel Petah Tikva,1:1,2200,1.0,1.0,1,17,7,11,4,3,14
2011,10,2011-10-29,Hapoel Haifa,FC Ashdod,2:2,2500,2.0,2.0,1,5,14,5,7,15,7
2011,10,2011-10-29,Hapoel Acre,Ihud Bnei Sakhnin,2:1,4500,2.0,1.0,0,14,17,8,11,7,4
2011,10,2011-10-29,Hapoel Beer Sheva,Ironi Kiryat Shmona,0:3,0,0.0,3.0,2,4,16,4,11,16,6
2011,10,2011-10-29,Maccabi Petah Tikva,Maccabi Haifa,1:4,3000,1.0,4.0,2,11,12,4,5,11,9
2011,10,2011-10-30,Beitar Jerusalem,Hapoel Ramat haSharon,0:1,3000,0.0,1.0,2,11,12,2,9,12,10
2011,10,2011-10-31,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,0:0,5500,0.0,0.0,1,14,19,10,7,10,3
2011,11,2011-11-05,FC Ashdod,Maccabi Netanya,2:1,250,2.0,1.0,0,15,18,8,11,9,4
2011,11,2011-11-05,Hapoel Rishon leZion,Hapoel Haifa,1:1,1300,1.0,1.0,1,9,6,2,6,13,15
2011,11,2011-11-05,Hapoel Ramat haSharon,Hapoel Acre,1:1,250,1.0,1.0,1,15,17,9,8,9,6
2011,11,2011-11-05,Ironi Kiryat Shmona,Maccabi Petah Tikva,1:1,1000,1.0,1.0,1,19,11,13,1,3,11
2011,11,2011-11-05,Hapoel Petah Tikva,Hapoel Beer Sheva,2:0,1500,2.0,0.0,0,8,4,5,4,14,16
2011,11,2011-11-06,Maccabi Haifa,Bnei Yehuda Tel Aviv,1:1,7000,1.0,1.0,1,15,15,8,8,9,10
2011,11,2011-11-06,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0:1,6000,0.0,1.0,2,17,20,8,7,7,3
2011,11,2011-11-07,Maccabi Tel Aviv,Beitar Jerusalem,0:1,15000,0.0,1.0,2,20,11,8,1,3,13
2011,12,2011-11-19,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,0:1,2000,0.0,1.0,2,16,20,6,13,10,2
2011,12,2011-11-19,Hapoel Acre,Maccabi Tel Aviv,3:0,3500,3.0,0.0,0,18,20,9,5,4,3
2011,12,2011-11-19,Hapoel Petah Tikva,FC Ashdod,0:1,1000,0.0,1.0,2,11,18,5,11,13,6
2011,12,2011-11-19,Maccabi Netanya,Hapoel Rishon leZion,6:2,2500,6.0,2.0,0,18,10,8,2,6,14
2011,12,2011-11-19,Hapoel Haifa,Ihud Bnei Sakhnin,1:2,2000,1.0,2.0,2,7,17,6,7,15,7
2011,12,2011-11-19,Hapoel Beer Sheva,Maccabi Petah Tikva,0:0,1000,0.0,0.0,1,4,12,4,1,16,12
2011,12,2011-11-20,Hapoel Tel Aviv,Hapoel Ramat haSharon,0:0,5000,0.0,0.0,1,23,16,9,10,2,9
2011,12,2011-11-21,Beitar Jerusalem,Maccabi Haifa,1:4,16000,1.0,4.0,2,14,16,4,6,11,9
2011,13,2011-11-26,Ironi Kiryat Shmona,Beitar Jerusalem,1:0,3500,1.0,0.0,0,23,14,13,4,2,11
2011,13,2011-11-26,FC Ashdod,Hapoel Beer Sheva,2:0,3000,2.0,0.0,0,21,5,11,2,5,16
2011,13,2011-11-26,Hapoel Rishon leZion,Hapoel Petah Tikva,0:0,1200,0.0,0.0,1,10,11,2,4,14,13
2011,13,2011-11-26,Ihud Bnei Sakhnin,Maccabi Netanya,1:1,3000,1.0,1.0,1,20,21,7,8,6,5
2011,13,2011-11-26,Hapoel Ramat haSharon,Hapoel Haifa,2:0,400,2.0,0.0,0,17,7,11,6,9,15
2011,13,2011-11-26,Maccabi Haifa,Hapoel Acre,1:0,10000,1.0,0.0,0,19,21,8,11,9,5
2011,13,2011-11-27,Maccabi Tel Aviv,Hapoel Tel Aviv,1:3,14000,1.0,3.0,2,20,24,4,10,9,3
2011,13,2011-11-28,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,1:0,500,1.0,0.0,0,13,16,2,3,12,10
2011,14,2011-12-03,Hapoel Acre,Ironi Kiryat Shmona,1:2,2500,1.0,2.0,2,21,26,10,13,6,2
2011,14,2011-12-03,FC Ashdod,Hapoel Rishon leZion,2:1,4000,2.0,1.0,0,24,11,13,2,3,14
2011,14,2011-12-03,Hapoel Petah Tikva,Ihud Bnei Sakhnin,1:2,500,1.0,2.0,2,12,21,5,7,13,7
2011,14,2011-12-03,Maccabi Netanya,Hapoel Ramat haSharon,0:2,1000,0.0,2.0,2,22,20,8,11,5,8
2011,14,2011-12-03,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,3:1,2000,3.0,1.0,0,5,16,1,2,16,11
2011,14,2011-12-03,Beitar Jerusalem,Maccabi Petah Tikva,0:0,4500,0.0,0.0,1,14,16,3,5,12,10
2011,14,2011-12-04,Hapoel Haifa,Maccabi Tel Aviv,2:0,4000,2.0,0.0,0,7,20,5,4,16,9
2011,14,2011-12-05,Hapoel Tel Aviv,Maccabi Haifa,3:0,12000,3.0,0.0,0,27,22,10,10,3,7
2011,15,2011-12-10,Hapoel Rishon leZion,Hapoel Beer Sheva,0:1,2500,0.0,1.0,2,11,8,2,4,14,16
2011,15,2011-12-10,Ihud Bnei Sakhnin,FC Ashdod,1:2,4000,1.0,2.0,2,24,27,7,13,4,3
2011,15,2011-12-10,Hapoel Ramat haSharon,Hapoel Petah Tikva,0:0,600,0.0,0.0,1,23,12,11,5,5,13
2011,15,2011-12-10,Maccabi Petah Tikva,Hapoel Acre,0:4,1500,0.0,4.0,2,17,21,6,7,10,8
2011,15,2011-12-10,Maccabi Tel Aviv,Maccabi Netanya,1:1,4800,1.0,1.0,1,20,22,1,5,9,7
2011,15,2011-12-10,Maccabi Haifa,Hapoel Haifa,1:3,13000,1.0,3.0,2,22,10,10,5,8,16
2011,15,2011-12-11,Bnei Yehuda Tel Aviv,Beitar Jerusalem,3:0,4000,3.0,0.0,0,16,15,2,4,11,12
2011,15,2011-12-12,Ironi Kiryat Shmona,Hapoel Tel Aviv,1:0,5000,1.0,0.0,0,29,30,13,13,3,2
2011,16,2011-12-17,Bnei Yehuda Tel Aviv,Hapoel Acre,4:1,2500,4.0,1.0,0,19,24,4,7,10,4
2011,16,2011-12-17,Beitar Jerusalem,Hapoel Beer Sheva,0:1,5000,0.0,1.0,2,15,11,4,7,12,15
2011,16,2011-12-17,Ironi Kiryat Shmona,Hapoel Haifa,1:0,3500,1.0,0.0,0,32,13,13,7,1,14
2011,16,2011-12-17,Hapoel Ramat haSharon,FC Ashdod,1:1,1000,1.0,1.0,1,24,30,9,15,6,2
2011,16,2011-12-17,Ihud Bnei Sakhnin,Hapoel Rishon leZion,1:0,4000,1.0,0.0,0,24,11,7,2,6,16
2011,16,2011-12-17,Maccabi Tel Aviv,Hapoel Petah Tikva,1:0,8000,1.0,0.0,0,21,13,1,5,10,15
2011,16,2011-12-18,Maccabi Petah Tikva,Hapoel Tel Aviv,1:0,6000,1.0,0.0,0,17,30,6,10,11,3
2011,16,2011-12-19,Maccabi Haifa,Maccabi Netanya,2:1,8000,2.0,1.0,0,22,23,7,5,9,8
2011,17,2011-12-24,Hapoel Petah Tikva,Maccabi Haifa,3:1,7000,3.0,1.0,0,13,25,2,9,15,5
2011,17,2011-12-24,Hapoel Haifa,Maccabi Petah Tikva,1:1,2500,1.0,1.0,1,13,20,6,8,15,11
2011,17,2011-12-24,Hapoel Rishon leZion,Hapoel Ramat haSharon,1:1,300,1.0,1.0,1,11,25,1,9,16,6
2011,17,2011-12-24,Hapoel Beer Sheva,Ihud Bnei Sakhnin,0:2,6500,0.0,2.0,2,14,27,10,10,15,4
2011,17,2011-12-24,Maccabi Netanya,Ironi Kiryat Shmona,0:1,1400,0.0,1.0,2,23,35,5,15,9,1
2011,17,2011-12-24,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,1:1,8500,1.0,1.0,1,30,22,7,6,4,10
2011,17,2011-12-25,Hapoel Acre,Beitar Jerusalem,1:1,3500,1.0,1.0,1,24,15,6,1,7,13
2011,17,2011-12-25,FC Ashdod,Maccabi Tel Aviv,2:1,5500,2.0,1.0,0,31,24,13,4,2,8
2011,18,2011-12-27,Bnei Yehuda Tel Aviv,Hapoel Haifa,1:0,1500,1.0,0.0,0,23,14,7,7,10,14
2011,18,2011-12-28,Hapoel Beer Sheva,Hapoel Acre,2:1,3500,2.0,1.0,0,14,25,9,4,15,7
2011,18,2011-12-28,Maccabi Petah Tikva,Maccabi Netanya,0:1,800,0.0,1.0,2,21,23,8,2,11,10
2011,18,2011-12-28,Ironi Kiryat Shmona,Hapoel Petah Tikva,2:0,2000,2.0,0.0,0,38,16,15,5,1,13
2011,18,2011-12-28,Hapoel Ramat haSharon,Ihud Bnei Sakhnin,0:1,700,0.0,1.0,2,26,30,9,10,6,4
2011,18,2011-12-28,Maccabi Tel Aviv,Hapoel Rishon leZion,3:1,6000,3.0,1.0,0,24,12,4,2,10,16
2011,18,2011-12-28,Maccabi Haifa,FC Ashdod,1:1,7000,1.0,1.0,1,25,34,6,13,10,2
2011,18,2011-12-28,Beitar Jerusalem,Hapoel Tel Aviv,1:1,10000,1.0,1.0,1,16,31,2,7,14,4
2011,19,2011-12-31,Ihud Bnei Sakhnin,Maccabi Tel Aviv,1:3,450,1.0,3.0,2,33,27,12,7,3,5
2011,19,2011-12-31,Maccabi Netanya,Bnei Yehuda Tel Aviv,1:0,2000,1.0,0.0,0,26,26,4,10,6,9
